slopeL,slopeH,F,F_sc,F_yield,fluxD,fluxHR,fluxLR,potential_H1,D_H1_flux,L1_D_flux
0.1833333333333333,-0.1833333333333333,1.6645641697393457e-07,1.6645641697393457e-07,-7.545299381517268e-05,-3.772658485790003e-05,3.10579956241952e-05,6.668413333077439e-06,0.6749831820943278,5.0426103715009265e-12,1.664513743635631e-07
0.1833333333333333,-0.1666666666666666,1.876144139911832e-07,1.876144139911832e-07,-0.000332501382782,-0.0001662499515813,9.676190624574588e-05,6.948952495500205e-05,0.675,1.8626085018534665e-11,1.8759578790616466e-07
0.1833333333333333,-0.15,2.571194984653567e-07,2.571194984653567e-07,-0.0011621831326532,-0.0005810912081427,0.0003053794258782,0.0002757124986322,0.675,6.813392048045111e-11,2.570513645448762e-07
0.1833333333333333,-0.1333333333333333,4.887499021822477e-07,4.887499021822477e-07,-0.0039121277311158,-0.0019560634472925,0.0009942499312032,0.0009618143526199,0.675,2.4919288095870823e-10,4.88500709301289e-07
0.1833333333333333,-0.1166666666666666,1.2731259809404286e-06,1.2731259809404286e-06,-0.0131804931033222,-0.0065902465315312,0.0033143430861315,0.0032759034856594,0.675,9.255637018720632e-10,1.2722004172385569e-06
0.1833333333333333,-0.1,3.967736838981249e-06,3.967736838981249e-06,-0.0446664694460061,-0.0223332347128417,0.0111954132853284,0.0111378214478359,0.675,3.6519367823609677e-09,3.964084902198888e-06
0.1833333333333333,-0.0833333333333333,1.3366463856528504e-05,1.3366463856528504e-05,-0.1507904653391115,-0.0753952330131051,0.0377595663816521,0.0376356659443543,0.675,1.708611089323286e-08,1.334937774563527e-05
0.1833333333333333,-0.0666666666666666,4.707210399390899e-05,4.707210399390899e-05,-0.4930486951278132,-0.2465243486925894,0.1234394571726156,0.123084889262608,0.675,1.091719339442557e-07,4.696293205996473e-05
0.1833333333333333,-0.05,0.0001741093738993,0.0001741093738993,-1.4574089336971063,-0.7287044661500435,0.364928227171081,0.3637762403759818,0.675,9.380167353890528e-07,0.0001731713571639
0.1833333333333333,-0.0333333333333333,0.0006415805504833,0.0006415805504833,-3.422022979095719,-1.7110114897365998,0.8573307340572391,0.8536807553018789,0.675,8.577998231907036e-06,0.0006330025522514
0.1833333333333333,-0.0166666666666666,0.0018391797851723,0.0018391797851723,-5.728668941830664,-2.8643344708835197,1.4366326715143387,1.4277017994328038,0.675,6.092226793745262e-05,0.0017782575172348
0.1833333333333333,0.0,0.0034522532337405,0.0034522532337405,-7.229598833895107,-3.614799416902856,1.814919372841306,1.7998800441509442,0.675,0.000295324893298,0.0031569283404424
0.1833333333333333,0.0166666666666666,0.0050599107382913,0.0050599107382913,-7.898010911120722,-3.94900545550843,1.9849095031009725,1.964095952511318,0.675,0.0010968265952009,0.0039630841430904
0.1833333333333333,0.0333333333333333,0.0075392590142005,0.0075392590142005,-8.164591738423193,-4.082295869054882,2.05641468337517,2.025881185993138,0.675,0.0034400638811765,0.004099195133024
0.1833333333333333,0.0499999999999999,0.0123942189268167,0.0123942189268167,-8.29971308321952,-4.149856541814578,2.100574993149536,2.049281548255405,0.675,0.0087365682663862,0.0036576506604304
0.1833333333333333,0.0666666666666666,0.0198114539090436,0.0198114539090436,-8.467069835648003,-4.233534917636463,2.1588919123915993,2.0746430056199396,0.675,0.0168394851356517,0.0029719687733918
0.1833333333333333,0.0833333333333333,0.0321784160590146,0.0321784160590146,-8.878731406599439,-4.439365703236422,2.2875965758966217,2.151769127466393,0.675,0.0295915153194358,0.0025869007395788
0.1833333333333333,0.0999999999999999,0.0619693134610356,0.0619693134610356,-9.767900574135288,-4.883950287205913,2.5642523128908934,2.31969797403848,0.675,0.0593926259789302,0.0025766874821054
0.1833333333333333,0.1166666666666666,0.1163912991006791,0.1163912991006791,-10.822489548118014,-5.411244774364863,2.912744227640715,2.498500546112435,0.675,0.1136925428386124,0.0026987562620667
0.1833333333333333,0.1333333333333333,0.1829426027075027,0.1829426027075027,-11.43452641526954,-5.717263207758205,3.149195437068503,2.568067770442828,0.675,0.1801944406168773,0.0027481620906253
0.1833333333333333,0.1499999999999999,0.2587473877444858,0.2587473877444858,-11.650810541720183,-5.825405270989001,3.2820526026091557,2.543352668122026,0.675,0.2560346891873865,0.0027126985570992
0.1833333333333333,0.1666666666666666,0.3471838639760787,0.3471838639760787,-11.70754194533739,-5.853770973136843,3.381359581914566,2.472411390285981,0.675,0.3445510705930711,0.0026327933830076
0.1833333333333333,0.1833333333333333,0.4441405117587054,0.4441405117587054,-11.715133789806242,-5.857566894892455,3.474765315534978,2.382801579378799,0.675,0.441605945474908,0.0025345662837974
0.1833333333333333,0.2,0.5394910988878086,0.5394910988878086,-11.7094789384818,-5.854739469569699,3.5629941512704555,2.291745317641644,0.675,0.5370554357936754,0.0024356630941331
0.2,-0.2,6.252446203515979e-09,6.252446203515979e-09,-2.4219759324428655e-05,-1.2110487090488675e-05,8.204854708537823e-06,3.90441752540216e-06,0.675,2.901581319218588e-13,6.252156045384057e-09
0.2,-0.1833333333333333,8.637931660924192e-09,8.637931660924192e-09,-0.0001041248983407,-5.206295961635021e-05,2.9119752646522556e-05,2.2942186077901106e-05,0.675,1.3393895935169374e-12,8.636592271330675e-09
0.2,-0.1666666666666666,1.652487148585603e-08,1.652487148585603e-08,-0.0003580082225672,-0.0001790040041145,9.313733322002804e-05,8.586688523271047e-05,0.675,5.170379787317079e-12,1.6519701106068714e-08
0.2,-0.15,4.242376606393545e-08,4.242376606393545e-08,-0.0011856269536513,-0.000592813569936,0.0003004763857532,0.000292336997962,0.675,1.918427996027996e-11,4.2404581783975166e-08
0.2,-0.1333333333333333,1.2874680146844797e-07,1.2874680146844797e-07,-0.0039356280484965,-0.0019678136163516,0.0009885630440038,0.000979251388141,0.675,7.105186595359567e-11,1.2867574960249437e-07
0.2,-0.1166666666666666,4.214542872030098e-07,4.214542872030098e-07,-0.0132093395415853,-0.0066046697902448,0.0033084284843454,0.003296241266995,0.675,2.7186596942078317e-10,4.21182421233589e-07
0.2,-0.1,1.4326074557521133e-06,1.4326074557521133e-06,-0.044717252066643,-0.0223586262159347,0.0111900619117442,0.011168563938964,0.675,1.1622073806984924e-09,1.4314452483714148e-06
0.2,-0.0833333333333333,5.029016898225761e-06,5.029016898225761e-06,-0.150918084415057,-0.0754590425692454,0.0377562697269802,0.0377027721188314,0.675,6.406504180075873e-09,5.022610394045685e-06
0.2,-0.0666666666666666,1.872476088912909e-05,1.872476088912909e-05,-0.4934259851157958,-0.2467129936357679,0.1234391187456864,0.1232738727343414,0.675,4.9684227091209566e-08,1.867507666203788e-05
0.2,-0.05,7.82387003073363e-05,7.82387003073363e-05,-1.4585150924734296,-0.7292575454884069,0.3649106853179731,0.3643468616670496,0.675,4.83948227152125e-07,7.775475208018417e-05
0.2,-0.0333333333333333,0.0003484667112748,0.0003484667112748,-3.4246706515016565,-1.712335325919371,0.8571225144147192,0.855212811167566,0.675,4.69445935925294e-06,0.0003437722519156
0.2,-0.0166666666666666,0.0011718230551951,0.0011718230551951,-5.7329859391515186,-2.866492969583971,1.4357829872203034,1.4307099823472438,0.675,3.4387681232324025e-05,0.0011374353739627
0.2,0.0,0.0023668737200445,0.0023668737200445,-7.23466014361807,-3.6173300718584858,1.8132508304676664,1.804079241291918,0.675,0.0001707840287693,0.0021960896912751
0.2,0.0166666666666666,0.0035008861586605,0.0035008861586605,-7.903230942689695,-3.9516154712584,1.982672111248181,1.968943360183112,0.675,0.0006509728586288,0.0028499133000317
0.2,0.0333333333333333,0.0050861370712115,0.0050861370712115,-8.16971268685752,-4.084856343347635,2.053757479853235,2.031098863656645,0.675,0.0021044569011493,0.0029816801700622
0.2,0.0499999999999999,0.0081612265621431,0.0081612265621431,-8.304610615917298,-4.152305308207912,2.097597485675557,2.054707822033827,0.675,0.0055134871835792,0.0026477393785639
0.2,0.0666666666666666,0.0128192374039523,0.0128192374039523,-8.471730144013428,-4.235865071851526,2.1551502658417903,2.080714806320106,0.675,0.0107331934416916,0.0020860439622607
0.2,0.0833333333333333,0.0200287549718592,0.0200287549718592,-8.883638579312546,-4.441819289684624,2.2792538616848503,2.1625654279430644,0.675,0.0182819841471975,0.0017467708246617
0.2,0.0999999999999999,0.0375291866629076,0.0375291866629076,-9.774104739207166,-4.887052369834322,2.541706149586407,2.345346219786435,0.675,0.0358187987526533,0.0017103879102543
0.2,0.1166666666666666,0.0722529541341781,0.0722529541341781,-10.831150187672757,-5.41557509420753,2.8676429762017897,2.547932117263429,0.675,0.0704618806622869,0.0017910734718912
0.2,0.1333333333333333,0.1196475444824619,0.1196475444824619,-11.445694122945053,-5.722847061672016,3.083759021604429,2.6390880396685965,0.675,0.1178151733301001,0.0018323711523618
0.2,0.1499999999999999,0.1788758525810005,0.1788758525810005,-11.664020447028635,-5.8320102236423725,3.2004446882196262,2.6315655351666365,0.675,0.1770568905410932,0.0018189620399072
0.2,0.1666666666666666,0.2526329126453435,0.2526329126453435,-11.722419578203391,-5.8612097896830715,3.2860105140344977,2.575199274485813,0.675,0.2508570799729472,0.0017758326723962
0.2,0.1833333333333333,0.3383324601083221,0.3383324601083221,-11.731233843752529,-5.865616922018714,3.368983140567249,2.4966337811665564,0.675,0.3366139798611402,0.0017184802471818
0.2,0.2,0.4276193740803399,0.4276193740803399,-11.72620626700487,-5.8631031339242545,3.451566137992913,2.4115369950876966,0.675,0.4259622068458248,0.001657167234515
